vendorID,tpepPickupDateTime,tpepDropoffDateTime,passengerCount,tripDistance,puLocationId,doLocationId,startLon,startLat,endLon,endLat,rateCodeId,storeAndFwdFlag,paymentType,fareAmount,extra,mtaTax,improvementSurcharge,tipAmount,tollsAmount,totalAmount,puYear,puMonth
CMT,2012-02-29T23:53:14.000+0000,2012-03-01T00:00:43.000+0000,1,2.1,null,null,-73.980494,40.730601,-73.983532,40.752311,1,N,CSH,7.3,0.5,0.5,null,0,0,8.3,2012,3
VTS,2012-03-17T08:01:00.000+0000,2012-03-17T08:15:00.000+0000,1,11.06,null,null,-73.986067,40.699862,-73.814838,40.737052,1,null,CRD,24.5,0,0.5,null,4.9,0,29.9,2012,3
CMT,2012-02-29T23:58:51.000+0000,2012-03-01T00:15:48.000+0000,1,3.4,null,null,-73.968967,40.754359,-73.957048,40.743289,1,N,CRD,12.5,0.5,0.5,null,1.5,0,15,2012,3
CMT,2012-03-01T19:24:16.000+0000,2012-03-01T19:31:22.000+0000,1,1.3,null,null,-73.99374,40.75307,-74.005428,40.741118,1,N,CRD,6.1,1,0.5,null,0,0,7.6,2012,3
CMT,2012-02-29T23:46:32.000+0000,2012-03-01T00:05:18.000+0000,3,2,null,null,-73.973723,40.752323,-73.948275,40.769413,1,N,CSH,11.7,0.5,0.5,null,0,0,12.7,2012,3
VTS,2012-03-07T15:17:00.000+0000,2012-03-07T15:26:00.000+0000,5,1.87,null,null,-73.988237,40.75929,-73.97114,40.78275,1,null,CSH,7.7,0,0.5,null,0,0,8.2,2012,3
CMT,2012-02-29T23:41:58.000+0000,2012-03-01T00:02:29.000+0000,1,12.4,null,null,-73.954536,40.727742,-73.768994,40.760246,1,N,CSH,28.5,0.5,0.5,null,0,0,29.5,2012,3
VTS,2012-03-18T15:21:00.000+0000,2012-03-18T15:32:00.000+0000,6,2.51,null,null,-74.001705,40.732345,-73.974888,40.750835,1,null,CSH,8.9,0,0.5,null,0,0,9.4,2012,3
CMT,2012-02-29T23:47:08.000+0000,2012-03-01T00:06:42.000+0000,4,6.3,null,null,-73.992319,40.724503,-73.923589,40.76113,1,N,CRD,16.5,0.5,0.5,null,4.37,0,21.87,2012,3
VTS,2012-03-13T22:26:00.000+0000,2012-03-13T22:37:00.000+0000,1,1.34,null,null,-74.009907,40.706292,-74.000512,40.71733,1,null,CSH,7.3,0.5,0.5,null,0,0,8.3,2012,3
CMT,2012-02-29T23:37:18.000+0000,2012-03-01T00:05:52.000+0000,1,8.6,null,null,-73.951277,40.794087,-73.968643,40.6923,1,N,CRD,22.9,0.5,0.5,null,4.75,0,28.65,2012,3
VTS,2012-03-08T15:18:00.000+0000,2012-03-08T15:33:00.000+0000,2,3.24,null,null,-73.954052,40.78458,-73.96647,40.753827,1,N,CRD,11.3,0,0.5,null,1,0,12.8,2012,3
CMT,2012-02-29T23:44:35.000+0000,2012-03-01T00:10:21.000+0000,1,13.7,null,null,-73.955789,40.764043,-73.97224,40.61671,1,N,CSH,31.7,0.5,0.5,null,0,4.8,37.5,2012,3
VTS,2012-03-02T12:17:00.000+0000,2012-03-02T12:36:00.000+0000,1,3.62,null,null,-74.001298,40.741312,-73.963897,40.773907,1,N,CSH,12.9,0,0.5,null,0,0,13.4,2012,3
CMT,2012-02-29T23:45:12.000+0000,2012-03-01T00:00:03.000+0000,1,3.6,null,null,-73.974517,40.759867,-74.008417,40.725299,1,N,CRD,11.7,0.5,0.5,null,2.54,0,15.24,2012,3
VTS,2012-03-02T13:04:00.000+0000,2012-03-02T13:11:00.000+0000,1,0.57,null,null,-73.988402,40.748175,-73.990775,40.741998,1,null,CRD,4.9,0,0.5,null,1.22,0,6.62,2012,3
VTS,2012-02-29T23:55:00.000+0000,2012-03-01T00:08:00.000+0000,5,2.6,null,null,-73.981513,40.724653,-73.990597,40.750025,1,null,CSH,10.1,0.5,0.5,null,0,0,11.1,2012,3
VTS,2012-03-05T07:11:00.000+0000,2012-03-05T07:15:00.000+0000,2,1.27,null,null,-73.99096,40.745807,-73.9932,40.758693,1,null,CRD,4.9,0,0.5,null,1,0,6.4,2012,3
VTS,2012-02-29T23:50:00.000+0000,2012-03-01T00:03:00.000+0000,1,2.18,null,null,-73.975403,40.731313,-73.99111,40.750223,1,null,CRD,8.9,0.5,0.5,null,1.88,0,11.78,2012,3
VTS,2012-03-08T14:31:00.000+0000,2012-03-08T14:49:00.000+0000,1,1.43,null,null,-73.982395,40.761025,-73.975887,40.747637,1,null,CRD,10.1,0,0.5,null,2.52,0,13.12,2012,3
VTS,2012-02-29T23:59:00.000+0000,2012-03-01T00:17:00.000+0000,5,8.65,null,null,-73.993845,40.746655,-73.93843,40.842785,1,null,CSH,21.3,0.5,0.5,null,0,0,22.3,2012,3
VTS,2012-03-07T13:35:00.000+0000,2012-03-07T13:39:00.000+0000,4,0.85,null,null,-73.957758,40.77936,-73.953065,40.788727,1,null,CRD,4.9,0,0.5,null,0.98,0,6.38,2012,3
VTS,2012-02-29T23:55:00.000+0000,2012-03-01T00:00:00.000+0000,3,1.14,null,null,0,0,0,0,1,null,CRD,4.9,0.5,0.5,null,1.1,0,7,2012,3
CMT,2012-03-01T17:26:25.000+0000,2012-03-01T17:45:42.000+0000,1,5.1,null,null,-74.0056,40.745684,-73.962165,40.796419,1,N,CSH,15.3,1,0.5,null,0,0,16.8,2012,3
VTS,2012-02-29T23:57:00.000+0000,2012-03-01T00:07:00.000+0000,1,3,null,null,-73.973257,40.752455,-73.948798,40.788737,1,null,CRD,8.9,0.5,0.5,null,1.1,0,11,2012,3
CMT,2012-03-04T08:42:36.000+0000,2012-03-04T08:48:49.000+0000,1,3.1,null,null,-73.977832,40.737687,-73.951895,40.777126,1,N,CSH,8.5,0,0.5,null,0,0,9,2012,3
VTS,2012-02-29T23:50:00.000+0000,2012-03-01T00:50:00.000+0000,1,10.87,null,null,-73.983462,40.676867,-73.935982,40.795357,1,null,CRD,36.5,0.5,0.5,null,6,0,43.5,2012,3
VTS,2012-03-06T09:47:00.000+0000,2012-03-06T09:53:00.000+0000,2,0.51,null,null,-73.997173,40.742283,-73.991058,40.74484,1,null,CSH,4.9,0,0.5,null,0,0,5.4,2012,3
VTS,2012-02-29T23:59:00.000+0000,2012-03-01T00:14:00.000+0000,1,3.89,null,null,-73.989577,40.720492,-73.978402,40.76273,1,null,CRD,11.7,0.5,0.5,null,2.44,0,15.14,2012,3
VTS,2012-03-06T23:44:00.000+0000,2012-03-06T23:59:00.000+0000,1,7.51,null,null,-73.985983,40.730868,-73.894293,40.747857,1,null,CRD,18.9,0.5,0.5,null,4.85,0,24.75,2012,3
VTS,2012-02-29T23:51:00.000+0000,2012-03-01T00:00:00.000+0000,1,2.66,null,null,-73.982167,40.765462,-73.948042,40.772847,1,null,CRD,8.1,0.5,0.5,null,2.15,0,11.25,2012,3
VTS,2012-03-16T13:09:00.000+0000,2012-03-16T13:30:00.000+0000,6,9.54,null,null,-73.874562,40.774057,-73.985867,40.727805,1,null,CRD,22.9,0,0.5,null,4.58,4.8,32.78,2012,3
VTS,2012-02-29T23:49:00.000+0000,2012-03-01T00:05:00.000+0000,1,3.68,null,null,-73.98309,40.761755,-74.011027,40.713482,1,null,CSH,11.3,0.5,0.5,null,0,0,12.3,2012,3
VTS,2012-03-09T19:37:00.000+0000,2012-03-09T19:57:00.000+0000,1,2.92,null,null,-73.985518,40.743737,-73.988987,40.774395,1,null,CRD,12.5,1,0.5,null,2.7,0,16.7,2012,3
VTS,2012-02-29T23:47:00.000+0000,2012-03-01T00:01:00.000+0000,2,3.57,null,null,-73.977757,40.786812,-73.99394,40.744222,1,null,CSH,11.7,0.5,0.5,null,0,0,12.7,2012,3
CMT,2012-03-04T23:07:56.000+0000,2012-03-04T23:15:06.000+0000,2,1.2,null,null,-73.985468,40.761924,-73.982443,40.755551,1,N,CSH,6.1,0.5,0.5,null,0,0,7.1,2012,3
VTS,2012-02-29T23:28:00.000+0000,2012-03-01T00:01:00.000+0000,2,19.33,null,null,-73.783178,40.648595,-74.004132,40.718547,2,null,CSH,45,0,0.5,null,0,4.8,50.3,2012,3
CMT,2012-03-03T21:26:19.000+0000,2012-03-03T21:51:16.000+0000,1,5.4,null,null,-73.985112,40.732457,-73.960579,40.797194,1,N,CSH,16.9,0.5,0.5,null,0,0,17.9,2012,3
VTS,2012-02-29T23:47:00.000+0000,2012-03-01T00:00:00.000+0000,1,4.86,null,null,-74.006997,40.729612,-73.978973,40.783367,1,null,CRD,13.3,0.5,0.5,null,1.5,0,15.8,2012,3
VTS,2012-03-08T09:08:00.000+0000,2012-03-08T09:19:00.000+0000,1,2.43,null,null,-74.0081,40.722785,-73.990845,40.752785,1,null,CRD,8.9,0,0.5,null,1.78,0,11.18,2012,3
VTS,2012-02-29T23:43:00.000+0000,2012-03-01T00:02:00.000+0000,2,5.32,null,null,-73.989287,40.730325,-73.976305,40.787293,1,null,CRD,14.5,0.5,0.5,null,3,0,18.5,2012,3
VTS,2012-03-11T13:31:00.000+0000,2012-03-11T13:37:00.000+0000,1,1.07,null,null,-73.974182,40.763405,-73.985557,40.75541,1,null,CRD,5.7,0,0.5,null,0.6,0,6.8,2012,3
VTS,2012-02-29T23:54:00.000+0000,2012-03-01T00:09:00.000+0000,3,4.98,null,null,-73.959965,40.782085,-74.005695,40.725688,1,null,CSH,13.3,0.5,0.5,null,0,0,14.3,2012,3
VTS,2012-03-05T22:47:00.000+0000,2012-03-05T22:52:00.000+0000,5,0.86,null,null,-73.984632,40.759127,-73.98614,40.756827,1,null,CSH,4.9,0.5,0.5,null,0,0,5.9,2012,3
VTS,2012-02-29T23:53:00.000+0000,2012-03-01T00:10:00.000+0000,2,4.83,null,null,0,0,0,0,1,null,CSH,14.1,0.5,0.5,null,0,0,15.1,2012,3
VTS,2012-03-10T23:00:00.000+0000,2012-03-10T23:10:00.000+0000,5,2.6,null,null,-73.97853,40.741242,-73.96075,40.769332,1,null,CSH,8.5,0.5,0.5,null,0,0,9.5,2012,3
VTS,2012-02-29T23:56:00.000+0000,2012-03-01T00:21:00.000+0000,5,6.48,null,null,-73.995352,40.764562,-73.958112,40.713232,1,null,CSH,18.5,0.5,0.5,null,0,0,19.5,2012,3
VTS,2012-03-06T17:47:00.000+0000,2012-03-06T17:56:00.000+0000,5,1.83,null,null,-73.968497,40.759067,-73.952535,40.780655,1,null,CSH,7.3,1,0.5,null,0,0,8.8,2012,3
VTS,2012-02-29T23:40:00.000+0000,2012-03-01T00:12:00.000+0000,1,20.62,null,null,-73.789778,40.64497,-73.931782,40.858102,2,null,CRD,45,0,0.5,null,11.25,4.8,61.55,2012,3
VTS,2012-03-08T04:14:00.000+0000,2012-03-08T04:16:00.000+0000,1,0.4,null,null,-73.944742,40.834158,-73.94853,40.829333,1,null,CSH,3.3,0.5,0.5,null,0,0,4.3,2012,3
CMT,2012-02-29T23:49:26.000+0000,2012-03-01T00:01:18.000+0000,1,3.2,null,null,-74.00281,40.728592,-73.962615,40.7125,1,N,CSH,10.5,0.5,0.5,null,0,0,11.5,2012,3
VTS,2012-03-09T00:41:00.000+0000,2012-03-09T01:29:00.000+0000,5,22.63,null,null,-73.968002,40.792207,-73.980975,40.613532,1,null,CSH,50.9,0.5,0.5,null,0,0,51.9,2012,3
CMT,2012-02-29T23:49:05.000+0000,2012-03-01T00:13:25.000+0000,1,11.6,null,null,-73.984926,40.74841,-73.816347,40.712035,1,N,CSH,26.9,0.5,0.5,null,0,4.8,32.7,2012,3
VTS,2012-03-10T19:41:00.000+0000,2012-03-10T19:47:00.000+0000,3,0.9,null,null,-74.006697,40.730645,-74.000612,40.742437,1,null,CSH,5.3,0,0.5,null,0,0,5.8,2012,3
CMT,2012-02-29T23:56:51.000+0000,2012-03-01T00:13:30.000+0000,1,6.3,null,null,-73.966967,40.804032,-73.991303,40.736663,1,N,CSH,16.5,0.5,0.5,null,0,0,17.5,2012,3
CMT,2012-03-01T16:44:57.000+0000,2012-03-01T17:38:58.000+0000,4,19,null,null,-73.781262,40.644917,-73.978287,40.766583,2,N,CSH,45,0,0.5,null,0,4.8,50.3,2012,3
CMT,2012-02-29T23:49:22.000+0000,2012-03-01T00:04:12.000+0000,1,4.5,null,null,-73.975159,40.787705,-73.92324,40.808701,1,N,CSH,12.9,0.5,0.5,null,0,0,13.9,2012,3
VTS,2012-03-05T11:34:00.000+0000,2012-03-05T11:48:00.000+0000,1,3.73,null,null,-74.011632,40.720267,-73.984172,40.754797,1,null,CRD,11.7,0,0.5,null,2.34,0,14.54,2012,3
CMT,2012-02-29T23:57:57.000+0000,2012-03-01T00:07:31.000+0000,1,2.5,null,null,-73.949531,40.78098,-73.975767,40.755122,1,N,CRD,8.5,0.5,0.5,null,1,0,10.5,2012,3
VTS,2012-03-11T15:10:00.000+0000,2012-03-11T15:15:00.000+0000,1,0.64,null,null,-73.987527,40.765397,-73.98214,40.75931,1,null,CSH,4.9,0,0.5,null,0,0,5.4,2012,3
CMT,2012-02-29T23:42:53.000+0000,2012-03-01T00:03:40.000+0000,1,5.2,null,null,-73.985189,40.741788,-73.999776,40.683369,1,N,CRD,16.1,0.5,0.5,null,5.13,0,22.23,2012,3
VTS,2012-03-11T01:22:00.000+0000,2012-03-11T01:27:00.000+0000,5,0.77,null,null,-74.002165,40.708385,-73.982115,40.728007,1,null,CSH,4.9,0.5,0.5,null,0,0,5.9,2012,3
CMT,2012-02-29T23:44:43.000+0000,2012-03-01T00:08:12.000+0000,1,14.1,null,null,-73.955018,40.777753,-73.971972,40.633706,1,N,CSH,31.7,0.5,0.5,null,0,4.8,37.5,2012,3
VTS,2012-03-05T14:14:00.000+0000,2012-03-05T14:20:00.000+0000,3,0.78,null,null,-73.990388,40.756388,-73.996248,40.763917,1,null,CSH,5.3,0,0.5,null,0,0,5.8,2012,3
CMT,2012-02-29T23:55:46.000+0000,2012-03-01T00:05:02.000+0000,1,1.8,null,null,-74.006604,40.739769,-73.994188,40.758891,1,N,CRD,7.7,0.5,0.5,null,1,0,9.7,2012,3
VTS,2012-03-02T08:53:00.000+0000,2012-03-02T08:59:00.000+0000,1,0.75,null,null,-74.011455,40.708043,-74.012948,40.7065,1,null,CRD,4.9,0,0.5,null,3,0,8.4,2012,3
CMT,2012-02-29T23:38:09.000+0000,2012-03-01T00:04:33.000+0000,1,10.9,null,null,-73.992842,40.748627,-74.015795,40.629541,1,N,CRD,26.1,0.5,0.5,null,3.5,0,30.6,2012,3
VTS,2012-03-12T09:50:00.000+0000,2012-03-12T10:07:00.000+0000,1,2.02,null,null,-73.995765,40.738883,-73.975033,40.760787,1,null,CRD,10.1,0,0.5,null,1,0,11.6,2012,3
CMT,2012-02-29T23:33:30.000+0000,2012-03-01T00:04:34.000+0000,1,8.4,null,null,-74.005697,40.740454,-73.878294,40.747405,1,N,CSH,23.3,0.5,0.5,null,0,0,24.3,2012,3
CMT,2012-03-03T13:12:56.000+0000,2012-03-03T13:35:38.000+0000,1,2.6,null,null,-73.996581,40.747876,-73.984946,40.769137,1,N,CSH,13.3,0,0.5,null,0,0,13.8,2012,3
VTS,2012-02-29T23:33:00.000+0000,2012-03-01T00:02:00.000+0000,1,7.9,null,null,0,0,0,0,1,null,CSH,22.9,0.5,0.5,null,0,0,23.9,2012,3
VTS,2012-03-06T15:26:00.000+0000,2012-03-06T15:41:00.000+0000,4,1.73,null,null,-73.977592,40.764602,-73.962285,40.75545,1,null,CSH,9.3,0,0.5,null,0,0,9.8,2012,3
VTS,2012-02-29T23:53:00.000+0000,2012-03-01T00:11:00.000+0000,4,4.88,null,null,-73.981515,40.741028,-73.960123,40.79792,1,null,CSH,14.9,0.5,0.5,null,0,0,15.9,2012,3
VTS,2012-03-07T14:50:00.000+0000,2012-03-07T15:00:00.000+0000,3,1.46,null,null,-73.992037,40.76971,-73.99593,40.753935,1,null,CSH,7.3,0,0.5,null,0,0,7.8,2012,3
VTS,2012-02-29T23:47:00.000+0000,2012-03-01T00:04:00.000+0000,1,5.79,null,null,-73.992388,40.72472,-73.969768,40.786323,1,null,CRD,14.9,0.5,0.5,null,3.08,0,18.98,2012,3
VTS,2012-03-09T10:22:00.000+0000,2012-03-09T10:31:00.000+0000,2,1.92,null,null,-73.953458,40.767257,-73.955215,40.786672,1,null,CRD,7.7,0,0.5,null,1,0,9.2,2012,3
VTS,2012-02-29T23:57:00.000+0000,2012-03-01T00:01:00.000+0000,1,0.68,null,null,-73.981753,40.729997,-73.980847,40.723822,1,null,CSH,4.1,0.5,0.5,null,0,0,5.1,2012,3
VTS,2012-03-02T18:50:00.000+0000,2012-03-02T19:06:00.000+0000,1,8.26,null,null,-73.871077,40.773862,-73.974377,40.745822,1,null,CRD,20.1,1,0.5,null,3.3,4.8,29.7,2012,3
VTS,2012-02-29T23:52:00.000+0000,2012-03-01T00:24:00.000+0000,2,8.66,null,null,-73.991817,40.750157,-73.94504,40.649157,1,null,CSH,23.7,0.5,0.5,null,0,0,24.7,2012,3
VTS,2012-03-02T12:40:00.000+0000,2012-03-02T12:51:00.000+0000,5,2.56,null,null,-74.015055,40.70929,-74.001255,40.736937,1,null,CSH,8.9,0,0.5,null,0,0,9.4,2012,3
VTS,2012-02-29T23:50:00.000+0000,2012-03-01T00:09:00.000+0000,1,4.6,null,null,-74.001583,40.746245,-73.956425,40.71331,1,null,CRD,13.7,0.5,0.5,null,2.84,0,17.54,2012,3
VTS,2012-03-01T19:26:00.000+0000,2012-03-01T19:33:00.000+0000,1,1.18,null,null,-73.991322,40.733187,-73.975497,40.732977,1,null,CSH,5.3,1,0.5,null,0,0,6.8,2012,3
VTS,2012-02-29T23:49:00.000+0000,2012-03-01T00:01:00.000+0000,1,3.3,null,null,-73.968202,40.75527,-74.006063,40.73522,1,null,CRD,10.1,0.5,0.5,null,2.12,0,13.22,2012,3
VTS,2012-03-08T06:35:00.000+0000,2012-03-08T06:43:00.000+0000,5,1.9,null,null,-73.956512,40.77569,-73.97789,40.763375,1,null,CSH,7.3,0,0.5,null,0,0,7.8,2012,3
VTS,2012-02-29T23:51:00.000+0000,2012-03-01T00:03:00.000+0000,6,4.68,null,null,-73.952143,40.769,-73.988462,40.722852,1,null,CSH,12.9,0.5,0.5,null,0,0,13.9,2012,3
VTS,2012-03-15T00:25:00.000+0000,2012-03-15T00:39:00.000+0000,1,6.16,null,null,-74.007507,40.707457,-73.975105,40.647777,1,null,CRD,16.1,0.5,0.5,null,4.15,4.8,26.05,2012,3
VTS,2012-02-29T23:39:00.000+0000,2012-03-01T00:04:00.000+0000,1,8.05,null,null,-74.016308,40.710583,-73.955042,40.801447,1,null,CRD,22.1,0.5,0.5,null,6.78,0,29.88,2012,3
VTS,2012-03-14T10:36:00.000+0000,2012-03-14T10:46:00.000+0000,1,1.04,null,null,-73.965,40.791828,-73.948177,40.784652,1,null,CRD,7.3,0,0.5,null,2,0,9.8,2012,3
VTS,2012-02-29T23:53:00.000+0000,2012-03-01T00:21:00.000+0000,6,5.86,null,null,-73.98604,40.750057,-73.966293,40.690617,1,null,CSH,18.9,0.5,0.5,null,0,0,19.9,2012,3
VTS,2012-03-02T19:00:00.000+0000,2012-03-02T19:05:00.000+0000,5,0.63,null,null,-73.988647,40.720157,-73.989517,40.7141,1,null,CSH,4.5,1,0.5,null,0,0,6,2012,3
VTS,2012-02-29T23:52:00.000+0000,2012-03-01T00:10:00.000+0000,3,6.04,null,null,-73.986568,40.740285,-73.965988,40.80799,1,null,CRD,15.7,0.5,0.5,null,1.3,0,18,2012,3
VTS,2012-03-06T00:05:00.000+0000,2012-03-06T00:19:00.000+0000,1,3.95,null,null,-73.964092,40.808045,-73.995732,40.759855,1,null,CRD,12.1,0.5,0.5,null,2.52,0,15.62,2012,3
VTS,2012-02-29T23:53:00.000+0000,2012-03-01T00:17:00.000+0000,1,12.11,null,null,-74.002562,40.739575,-73.837808,40.725213,1,null,CRD,27.7,0.5,0.5,null,5.64,4.8,39.14,2012,3
CMT,2012-03-03T21:08:59.000+0000,2012-03-03T21:13:37.000+0000,2,1.6,null,null,-73.975462,40.741095,-73.959687,40.757823,1,N,CSH,5.7,0.5,0.5,null,0,0,6.7,2012,3
VTS,2012-02-29T23:56:00.000+0000,2012-03-01T00:06:00.000+0000,1,3.04,null,null,-74.003192,40.732747,-73.997727,40.765165,1,null,CSH,10.1,0.5,0.5,null,0,0,11.1,2012,3
VTS,2012-03-11T14:42:00.000+0000,2012-03-11T14:49:00.000+0000,1,1.34,null,null,0,0,0,0,1,null,CSH,6.1,0,0.5,null,0,0,6.6,2012,3
VTS,2012-02-29T23:57:00.000+0000,2012-03-01T00:01:00.000+0000,1,1.05,null,null,-73.992645,40.743107,-73.984735,40.755035,1,null,CSH,4.9,0.5,0.5,null,0,0,5.9,2012,3
VTS,2012-03-18T21:40:00.000+0000,2012-03-18T21:46:00.000+0000,1,0.77,null,null,-73.991392,40.726062,-73.980863,40.725678,1,null,CRD,4.9,0.5,0.5,null,1,0,6.9,2012,3
VTS,2012-02-29T23:56:00.000+0000,2012-03-01T00:13:00.000+0000,1,3.73,null,null,-73.985187,40.74779,-74.00736,40.70928,1,null,CRD,12.1,0.5,0.5,null,2.52,0,15.62,2012,3
VTS,2012-03-02T23:15:00.000+0000,2012-03-02T23:37:00.000+0000,2,3.25,null,null,-73.984268,40.725032,-73.986507,40.758658,1,null,CSH,13.3,0.5,0.5,null,0,0,14.3,2012,3
VTS,2012-02-29T23:57:00.000+0000,2012-03-01T00:04:00.000+0000,1,2.74,null,null,-73.967532,40.756227,-73.977495,40.738997,1,null,CSH,8.1,0.5,0.5,null,0,0,9.1,2012,3
VTS,2012-03-10T14:01:00.000+0000,2012-03-10T14:20:00.000+0000,1,0.28,null,null,-73.99445,40.750707,-73.978407,40.783275,1,null,CSH,11.7,0,0.5,null,0,0,12.2,2012,3
VTS,2012-03-25T15:53:00.000+0000,2012-03-25T16:56:00.000+0000,1,17.93,null,null,-74.002635,40.739532,-73.78646,40.640072,2,null,CRD,45,0,0.5,null,5,4.8,55.3,2012,3
VTS,2012-03-10T12:51:00.000+0000,2012-03-10T12:55:00.000+0000,4,0.53,null,null,-73.986745,40.76656,-73.991723,40.760598,1,null,CSH,4.1,0,0.5,null,0,0,4.6,2012,3
VTS,2012-03-14T15:31:00.000+0000,2012-03-14T15:37:00.000+0000,5,0.79,null,null,-73.960797,40.76981,-73.969515,40.76355,1,null,CSH,4.9,0,0.5,null,0,0,5.4,2012,3
VTS,2012-03-08T18:44:00.000+0000,2012-03-08T19:07:00.000+0000,2,3.39,null,null,-73.9989,40.760542,-73.985155,40.727518,1,null,CRD,13.7,1,0.5,null,1,0,16.2,2012,3
VTS,2012-03-24T01:51:00.000+0000,2012-03-24T02:08:00.000+0000,2,4.54,null,null,-73.96517,40.801042,-73.920445,40.846908,1,null,CSH,14.1,0.5,0.5,null,0,0,15.1,2012,3
CMT,2012-03-04T08:57:00.000+0000,2012-03-04T09:09:00.000+0000,2,2.7,null,null,-73.985686,40.722933,-73.99478,40.750532,1,N,CRD,10.1,0,0.5,null,2,0,12.6,2012,3
VTS,2012-03-25T20:04:00.000+0000,2012-03-25T20:40:00.000+0000,2,19.83,null,null,-73.776683,40.645275,-74.005135,40.731898,2,null,CRD,45,0,0.5,null,9,0,54.5,2012,3
VTS,2012-03-08T11:48:00.000+0000,2012-03-08T11:53:00.000+0000,5,0.6,null,null,-73.998398,40.75762,-73.993607,40.751718,1,null,CSH,4.1,0,0.5,null,0,0,4.6,2012,3
VTS,2012-03-23T06:58:00.000+0000,2012-03-23T07:04:00.000+0000,1,1.55,null,null,-73.997338,40.721352,-73.985455,40.741007,1,null,CSH,6.1,0,0.5,null,0,0,6.6,2012,3
VTS,2012-03-16T19:58:00.000+0000,2012-03-16T20:09:00.000+0000,6,1.85,null,null,-73.980597,40.748125,-73.984365,40.745612,1,null,CSH,7.7,1,0.5,null,0,0,9.2,2012,3
VTS,2012-03-15T21:57:00.000+0000,2012-03-15T22:01:00.000+0000,1,0.1,null,null,-73.970387,40.79675,-73.977945,40.786765,1,null,CRD,4.9,0.5,0.5,null,1.5,0,7.4,2012,3
VTS,2012-03-08T08:12:00.000+0000,2012-03-08T08:19:00.000+0000,5,1.73,null,null,-73.972418,40.781487,-73.970885,40.77108,1,null,CSH,6.9,0,0.5,null,0,0,7.4,2012,3
VTS,2012-03-18T23:09:00.000+0000,2012-03-18T23:34:00.000+0000,1,6.27,null,null,-74.003887,40.738292,-73.980295,40.660557,1,null,CSH,18.5,0.5,0.5,null,0,0,19.5,2012,3
VTS,2012-03-10T18:54:00.000+0000,2012-03-10T18:58:00.000+0000,1,0.72,null,null,-73.986245,40.740202,-73.984985,40.747867,1,null,CSH,4.1,0,0.5,null,0,0,4.6,2012,3
VTS,2012-03-20T02:30:00.000+0000,2012-03-20T02:32:00.000+0000,1,0.79,null,null,-73.956795,40.81254,-73.953652,40.819555,1,null,CSH,4.1,0.5,0.5,null,0,0,5.1,2012,3
VTS,2012-03-12T11:45:00.000+0000,2012-03-12T11:54:00.000+0000,2,1.19,null,null,-73.98414,40.755135,-73.971905,40.763225,1,null,CRD,6.5,0,0.5,null,1.62,0,8.62,2012,3
VTS,2012-03-24T20:07:00.000+0000,2012-03-24T20:14:00.000+0000,3,1.38,null,null,-73.969915,40.76064,-73.980987,40.74455,1,null,CRD,5.7,0.5,0.5,null,1.24,0,7.94,2012,3
VTS,2012-03-11T03:53:00.000+0000,2012-03-11T03:59:00.000+0000,1,1.54,null,null,0,0,0,0,1,null,CRD,6.1,0.5,0.5,null,1.32,0,8.42,2012,3
VTS,2012-03-16T01:56:00.000+0000,2012-03-16T02:10:00.000+0000,2,4.26,null,null,-73.973733,40.763052,-73.904688,40.741308,1,null,CSH,12.9,0.5,0.5,null,0,0,13.9,2012,3
VTS,2012-03-17T15:13:00.000+0000,2012-03-17T15:18:00.000+0000,6,1.1,null,null,-73.97997,40.784032,-73.982305,40.770582,1,null,CRD,5.3,0,0.5,null,1.06,0,6.86,2012,3
VTS,2012-03-20T19:57:00.000+0000,2012-03-20T20:08:00.000+0000,1,2.82,null,null,-73.964935,40.759972,-73.992285,40.730775,1,null,CRD,9.3,1,0.5,null,1.2,0,12,2012,3
VTS,2012-03-09T14:51:00.000+0000,2012-03-09T15:17:00.000+0000,1,10.79,null,null,-73.873203,40.774142,-73.98052,40.754248,1,null,CSH,26.5,0,0.5,null,0,4.8,31.8,2012,3
VTS,2012-03-14T09:03:00.000+0000,2012-03-14T09:33:00.000+0000,1,3.25,null,null,-73.985057,40.732213,-73.979472,40.761475,1,null,CRD,15.7,0,0.5,null,2.5,0,18.7,2012,3
VTS,2012-03-16T00:03:00.000+0000,2012-03-16T00:09:00.000+0000,1,1.23,null,null,-73.988083,40.759705,-73.983282,40.775585,1,null,CRD,6.1,0.5,0.5,null,1.5,0,8.6,2012,3
VTS,2012-03-16T17:44:00.000+0000,2012-03-16T17:51:00.000+0000,5,1.13,null,null,-73.95874,40.775042,-73.96901,40.761065,1,null,CSH,5.7,1,0.5,null,0,0,7.2,2012,3
VTS,2012-03-05T15:23:00.000+0000,2012-03-05T15:39:00.000+0000,1,2.82,null,null,-73.97226,40.754655,-74.005315,40.741175,1,null,CRD,10.1,0,0.5,null,2.52,0,13.12,2012,3
VTS,2012-03-21T13:10:00.000+0000,2012-03-21T13:20:00.000+0000,1,0.6,null,null,-73.985675,40.761927,-73.98574,40.761697,1,null,CSH,6.5,0,0.5,null,0,0,7,2012,3
CMT,2012-03-01T17:35:10.000+0000,2012-03-01T17:55:46.000+0000,1,1.5,null,null,-73.968988,40.757481,-73.986903,40.750641,1,N,CRD,11.3,1,0.5,null,1,0,13.8,2012,3
